MUNICIPALITY,CODE,YEAR,MONTH,HEIGHT,DIAMETRE,TOWNHALL,BASALAN,FIREFIGHTERS,DESTROYED,INDESTRUCTIBLE,PENDING,WOODLAND,CONSTRUCTION,BEEHIVES,AKTINIDIA (KIWI),BLUEBERRIES,RASPBERRIES,FRUIT TREES,APPLE TREES,PEAR TREES,TXAKOLI VINEYARD
GETXO,48044,2018,7,7.296296296296298,44.444444444444436,0,22,5,24,3,0,4,23,0.0,0.0,0.0,0.0,135.0,0.0,0.0,0.0
GETXO,48044,2018,8,8.166666666666666,26.44444444444445,0,16,2,16,2,0,6,12,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0
GETXO,48044,2018,9,8.272727272727273,27.45454545454545,0,9,2,7,4,0,5,6,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0
GETXO,48044,2018,10,8.666666666666666,23.222222222222214,0,7,2,8,1,0,6,3,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0
GETXO,48044,2018,11,3.571428571428572,18.714285714285715,0,7,0,6,1,0,5,2,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0
GETXO,48044,2018,12,6.0,22.5,0,3,1,4,0,0,0,4,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0
GETXO,48044,2019,1,15.0,70.0,0,1,0,1,0,0,1,0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
GETXO,48044,2019,2,1.5,1.0,0,2,0,2,0,0,0,2,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0
GETXO,48044,2019,3,2.0,8.0,0,1,0,1,0,0,0,1,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
GETXO,48044,2019,4,3.0,36.25,0,3,1,4,0,0,1,3,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0
GETXO,48044,2019,5,2.6,7.6,0,5,0,5,0,0,0,5,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0
GETXO,48044,2019,6,2.0,7.75,0,5,3,7,1,0,2,6,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0
GETXO,48044,2019,7,9.222222222222221,18.944444444444443,0,17,1,17,1,0,1,17,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0
GETXO,48044,2019,8,4.7,13.5,0,9,1,10,0,0,0,10,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0
GETXO,48044,2019,9,8.25,15.0,0,7,1,6,2,0,1,7,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0
GETXO,48044,2019,10,7.9,16.4,0,10,0,9,1,0,6,4,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0
GETXO,48044,2019,11,8.0,43.0,0,4,1,4,1,0,4,1,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0
GETXO,48044,2019,12,8.8,23.0,0,5,0,5,0,0,3,2,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0
GIZABURUAGA,48047,2018,1,7.0,5.0,0,0,1,1,0,0,0,1,0.0,0.0,0.0,0.0,18.0,6.0,1.0,0.0
GIZABURUAGA,48047,2018,2,25.0,8.0,0,1,0,1,0,0,1,0,0.0,0.0,0.0,0.0,18.0,6.0,1.0,0.0
GIZABURUAGA,48047,2018,3,1.0,5.0,0,1,0,1,0,0,0,1,0.0,0.0,0.0,0.0,18.0,6.0,1.0,0.0
GIZABURUAGA,48047,2018,6,20.0,60.0,0,1,0,1,0,0,0,1,0.0,0.0,0.0,0.0,18.0,6.0,1.0,0.0
GIZABURUAGA,48047,2018,8,3.0,30.0,0,1,0,1,0,0,1,0,0.0,0.0,0.0,0.0,18.0,6.0,1.0,0.0
GIZABURUAGA,48047,2018,10,2.5,27.5,0,2,0,2,0,0,1,1,0.0,0.0,0.0,0.0,36.0,12.0,2.0,0.0
GIZABURUAGA,48047,2018,12,10.0,50.0,0,1,0,1,0,0,1,0,0.0,0.0,0.0,0.0,18.0,6.0,1.0,0.0
GIZABURUAGA,48047,2019,6,8.0,20.0,0,1,0,1,0,0,1,0,0.0,0.0,0.0,0.0,18.0,6.0,1.0,0.0
GIZABURUAGA,48047,2019,7,7.0,15.0,0,1,0,1,0,0,0,1,0.0,0.0,0.0,0.0,18.0,6.0,1.0,0.0
GIZABURUAGA,48047,2019,8,4.0,10.0,0,1,0,0,1,0,1,0,0.0,0.0,0.0,0.0,18.0,6.0,1.0,0.0
GIZABURUAGA,48047,2019,9,10.0,30.0,0,1,0,1,0,0,0,1,0.0,0.0,0.0,0.0,18.0,6.0,1.0,0.0
GIZABURUAGA,48047,2019,10,7.5,25.0,0,2,0,2,0,0,1,1,0.0,0.0,0.0,0.0,36.0,12.0,2.0,0.0
GORDEXOLA,48042,2018,2,5.7142857142857135,22.142857142857146,0,7,0,7,0,0,5,2,0.0,0.0,0.0,0.0,98.0,0.0,0.0,273.0
GORDEXOLA,48042,2018,4,3.0,11.333333333333336,0,3,0,3,0,0,3,0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,117.0
GORDEXOLA,48042,2018,5,6.0,60.0,0,0,1,1,0,0,0,1,0.0,0.0,0.0,0.0,14.0,0.0,0.0,39.0
GORDEXOLA,48042,2018,6,20.0,30.0,0,1,0,1,0,0,0,1,0.0,0.0,0.0,0.0,14.0,0.0,0.0,39.0
GORDEXOLA,48042,2018,7,12.0,80.0,0,0,1,1,0,0,0,1,0.0,0.0,0.0,0.0,14.0,0.0,0.0,39.0
GORDEXOLA,48042,2018,8,2.333333333333333,17.666666666666668,0,1,2,3,0,0,0,3,0.0,0.0,0.0,0.0,42.0,0.0,0.0,117.0
GORDEXOLA,48042,2018,9,7.833333333333332,28.33333333333333,0,6,0,6,0,0,1,5,0.0,0.0,0.0,0.0,84.0,0.0,0.0,234.0
GORDEXOLA,48042,2018,10,6.3,15.6,0,9,1,9,1,0,7,3,0.0,0.0,0.0,0.0,140.0,0.0,0.0,390.0
GORDEXOLA,48042,2018,11,3.3,15.6,0,8,2,10,0,0,10,0,0.0,0.0,0.0,0.0,140.0,0.0,0.0,390.0
GORDEXOLA,48042,2018,12,7.25,23.0,0,4,0,3,1,0,4,0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,156.0
GORDEXOLA,48042,2019,8,4.0,30.0,0,1,0,0,1,0,1,0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,39.0
GORDEXOLA,48042,2019,10,3.0,20.0,0,1,0,1,0,0,0,1,0.0,0.0,0.0,0.0,14.0,0.0,0.0,39.0
GORLIZ,48043,2018,2,5.333333333333333,35.0,0,2,1,3,0,0,2,1,375.0,0.0,0.0,0.0,12.0,0.0,0.0,24.0
GORLIZ,48043,2018,3,5.333333333333333,23.33333333333333,0,3,0,2,1,0,1,2,375.0,0.0,0.0,0.0,12.0,0.0,0.0,24.0
GORLIZ,48043,2018,4,2.0,6.0,0,0,1,1,0,0,1,0,125.0,0.0,0.0,0.0,4.0,0.0,0.0,8.0
GORLIZ,48043,2018,5,9.0,18.33333333333333,0,3,0,2,1,0,3,0,375.0,0.0,0.0,0.0,12.0,0.0,0.0,24.0
GORLIZ,48043,2018,6,13.0,35.0,0,5,0,5,0,0,1,4,625.0,0.0,0.0,0.0,20.0,0.0,0.0,40.0
GORLIZ,48043,2018,7,6.333333333333332,23.33333333333333,0,3,0,3,0,0,0,3,375.0,0.0,0.0,0.0,12.0,0.0,0.0,24.0
GORLIZ,48043,2018,8,4.0,18.0,0,7,1,8,0,0,4,4,1000.0,0.0,0.0,0.0,32.0,0.0,0.0,64.0
GORLIZ,48043,2018,9,9.0,29.2,0,3,2,4,1,0,0,5,625.0,0.0,0.0,0.0,20.0,0.0,0.0,40.0
GORLIZ,48043,2018,10,4.7,21.9,0,9,1,8,2,0,8,2,1250.0,0.0,0.0,0.0,40.0,0.0,0.0,80.0
GORLIZ,48043,2018,11,13.666666666666664,13.666666666666664,0,3,0,3,0,0,1,2,375.0,0.0,0.0,0.0,12.0,0.0,0.0,24.0
GORLIZ,48043,2019,3,0.6666666666666666,8.333333333333334,0,3,0,3,0,0,0,3,375.0,0.0,0.0,0.0,12.0,0.0,0.0,24.0
GORLIZ,48043,2019,4,7.25,25.5,1,3,0,4,0,0,1,3,500.0,0.0,0.0,0.0,16.0,0.0,0.0,32.0
GORLIZ,48043,2019,5,15.0,20.0,0,0,1,0,1,0,0,1,125.0,0.0,0.0,0.0,4.0,0.0,0.0,8.0
GORLIZ,48043,2019,7,4.6,20.0,0,5,0,5,0,0,1,4,625.0,0.0,0.0,0.0,20.0,0.0,0.0,40.0
GORLIZ,48043,2019,8,1.0,1.0,1,1,0,2,0,0,1,1,250.0,0.0,0.0,0.0,8.0,0.0,0.0,16.0
GORLIZ,48043,2019,9,6.8,8.6,0,3,2,3,2,0,3,2,625.0,0.0,0.0,0.0,20.0,0.0,0.0,40.0
GORLIZ,48043,2019,10,20.0,22.5,0,2,0,2,0,0,2,0,250.0,0.0,0.0,0.0,8.0,0.0,0.0,16.0
GORLIZ,48043,2019,11,13.0,27.5,0,2,0,2,0,0,1,1,250.0,0.0,0.0,0.0,8.0,0.0,0.0,16.0
GÜEÑES,48045,2018,2,7.0,30.0,0,2,0,1,1,0,1,1,350.0,0.0,0.0,0.0,18.0,0.0,0.0,58.0
GÜEÑES,48045,2018,3,1.0,30.0,0,1,0,1,0,0,0,1,175.0,0.0,0.0,0.0,9.0,0.0,0.0,29.0
GÜEÑES,48045,2018,4,2.0,5.5,0,4,0,4,0,0,4,0,700.0,0.0,0.0,0.0,36.0,0.0,0.0,116.0
GÜEÑES,48045,2018,5,11.6,27.0,0,5,0,3,2,0,1,4,875.0,0.0,0.0,0.0,45.0,0.0,0.0,145.0
GÜEÑES,48045,2018,6,14.0,33.333333333333336,0,0,3,3,0,0,0,3,525.0,0.0,0.0,0.0,27.0,0.0,0.0,87.0
GÜEÑES,48045,2018,7,11.222222222222221,46.66666666666666,0,8,1,7,2,0,1,8,1575.0,0.0,0.0,0.0,81.0,0.0,0.0,261.0
GÜEÑES,48045,2018,8,12.363636363636365,38.63636363636363,0,11,0,11,0,0,3,8,1925.0,0.0,0.0,0.0,99.0,0.0,0.0,319.0
GÜEÑES,48045,2018,9,5.785714285714287,20.928571428571427,0,13,1,13,1,0,6,8,2450.0,0.0,0.0,0.0,126.0,0.0,0.0,406.0
GÜEÑES,48045,2018,10,4.714285714285714,11.285714285714285,0,7,0,7,0,0,3,4,1225.0,0.0,0.0,0.0,63.0,0.0,0.0,203.0
GÜEÑES,48045,2018,11,3.625,44.75,0,4,4,6,2,0,6,2,1400.0,0.0,0.0,0.0,72.0,0.0,0.0,232.0
GÜEÑES,48045,2018,12,8.0,15.0,0,2,0,2,0,0,1,1,350.0,0.0,0.0,0.0,18.0,0.0,0.0,58.0
GÜEÑES,48045,2019,2,8.0,40.0,0,2,0,1,1,0,1,1,350.0,0.0,0.0,0.0,18.0,0.0,0.0,58.0
GÜEÑES,48045,2019,3,3.0,10.5,0,2,0,0,2,0,1,1,350.0,0.0,0.0,0.0,18.0,0.0,0.0,58.0
GÜEÑES,48045,2019,4,4.333333333333333,16.666666666666668,0,3,0,3,0,0,0,3,525.0,0.0,0.0,0.0,27.0,0.0,0.0,87.0
GÜEÑES,48045,2019,6,5.0,100.0,0,1,0,0,1,0,0,1,175.0,0.0,0.0,0.0,9.0,0.0,0.0,29.0
GÜEÑES,48045,2019,7,8.0,45.0,0,2,0,2,0,0,2,0,350.0,0.0,0.0,0.0,18.0,0.0,0.0,58.0
GÜEÑES,48045,2019,8,4.666666666666667,9.666666666666666,0,4,2,4,2,0,1,5,1050.0,0.0,0.0,0.0,54.0,0.0,0.0,174.0
GÜEÑES,48045,2019,9,6.5555555555555545,23.44444444444445,0,6,3,6,3,0,2,7,1575.0,0.0,0.0,0.0,81.0,0.0,0.0,261.0
GÜEÑES,48045,2019,10,3.5,147.5,0,2,0,2,0,0,0,2,350.0,0.0,0.0,0.0,18.0,0.0,0.0,58.0
GÜEÑES,48045,2019,11,3.25,39.75,0,3,1,4,0,0,3,1,700.0,0.0,0.0,0.0,36.0,0.0,0.0,116.0
GÜEÑES,48045,2019,12,2.0,50.0,0,1,0,1,0,0,1,0,175.0,0.0,0.0,0.0,9.0,0.0,0.0,29.0
IBARRANGELU,48048,2018,2,10.0,25.0,0,2,0,2,0,0,1,1,0.0,0.0,0.0,0.0,14.0,0.0,0.0,6.0
IBARRANGELU,48048,2018,6,40.0,40.0,0,1,0,1,0,0,0,1,0.0,0.0,0.0,0.0,7.0,0.0,0.0,3.0
IBARRANGELU,48048,2018,8,6.6,30.0,0,5,0,5,0,0,1,4,0.0,0.0,0.0,0.0,35.0,0.0,0.0,15.0
IBARRANGELU,48048,2018,9,15.0,14.0,0,1,0,1,0,0,0,1,0.0,0.0,0.0,0.0,7.0,0.0,0.0,3.0
IBARRANGELU,48048,2018,10,6.5,21.25,0,4,0,4,0,0,1,3,0.0,0.0,0.0,0.0,28.0,0.0,0.0,12.0
IBARRANGELU,48048,2018,11,1.0,20.0,0,1,0,1,0,0,1,0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,3.0
IBARRANGELU,48048,2018,12,3.5,27.5,0,2,0,2,0,0,0,2,0.0,0.0,0.0,0.0,14.0,0.0,0.0,6.0
IBARRANGELU,48048,2019,2,7.5,55.0,0,2,0,2,0,0,1,1,0.0,0.0,0.0,0.0,14.0,0.0,0.0,6.0
IBARRANGELU,48048,2019,7,8.5,22.5,0,2,0,2,0,0,1,1,0.0,0.0,0.0,0.0,14.0,0.0,0.0,6.0
IBARRANGELU,48048,2019,8,7.0,50.0,0,2,0,2,0,0,2,0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,6.0
IBARRANGELU,48048,2019,9,9.0,40.0,0,1,0,1,0,0,1,0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,3.0
IBARRANGELU,48048,2019,10,4.666666666666667,36.66666666666666,0,2,1,2,1,0,1,2,0.0,0.0,0.0,0.0,21.0,0.0,0.0,9.0
IGORRE,48094,2018,2,20.0,10.0,0,1,0,1,0,0,0,1,0.0,7.0,0.0,1.0,32.0,6.0,0.0,4.0
IGORRE,48094,2018,3,15.0,25.0,0,1,0,1,0,0,0,1,0.0,7.0,0.0,1.0,32.0,6.0,0.0,4.0
IGORRE,48094,2018,4,1.0,20.0,0,1,0,1,0,0,0,1,0.0,7.0,0.0,1.0,32.0,6.0,0.0,4.0
IGORRE,48094,2018,5,5.0,40.0,0,3,0,2,1,0,0,3,0.0,21.0,0.0,3.0,96.0,18.0,0.0,12.0
IGORRE,48094,2018,6,13.333333333333336,46.66666666666666,0,2,1,3,0,0,0,3,0.0,21.0,0.0,3.0,96.0,18.0,0.0,12.0
IGORRE,48094,2018,7,7.0,56.0,0,5,0,5,0,0,2,3,0.0,35.0,0.0,5.0,160.0,30.0,0.0,20.0
IGORRE,48094,2018,8,11.0,31.5,0,4,0,4,0,0,0,4,0.0,28.0,0.0,4.0,128.0,24.0,0.0,16.0
IGORRE,48094,2018,9,6.1538461538461515,23.0,0,8,5,12,1,0,10,3,0.0,91.0,0.0,13.0,416.0,78.0,0.0,52.0
IGORRE,48094,2018,10,6.0,22.16666666666667,0,6,0,6,0,0,2,4,0.0,42.0,0.0,6.0,192.0,36.0,0.0,24.0
IGORRE,48094,2018,11,4.666666666666667,13.333333333333336,0,2,1,3,0,0,1,2,0.0,21.0,0.0,3.0,96.0,18.0,0.0,12.0
IGORRE,48094,2019,2,6.0,10.666666666666666,0,2,1,2,1,0,1,2,0.0,21.0,0.0,3.0,96.0,18.0,0.0,12.0
IGORRE,48094,2019,3,2.0,6.0,0,1,0,1,0,0,0,1,0.0,7.0,0.0,1.0,32.0,6.0,0.0,4.0
IGORRE,48094,2019,5,10.0,30.0,0,1,0,1,0,0,1,0,0.0,7.0,0.0,1.0,32.0,6.0,0.0,4.0
IGORRE,48094,2019,7,2.0,10.0,0,1,0,1,0,0,0,1,0.0,7.0,0.0,1.0,32.0,6.0,0.0,4.0
IGORRE,48094,2019,8,2.6666666666666665,11.666666666666664,0,3,0,3,0,0,1,2,0.0,21.0,0.0,3.0,96.0,18.0,0.0,12.0
IGORRE,48094,2019,9,8.0,28.5,0,4,0,3,1,0,1,3,0.0,28.0,0.0,4.0,128.0,24.0,0.0,16.0
IGORRE,48094,2019,10,9.0,30.0,0,3,0,3,0,0,2,1,0.0,21.0,0.0,3.0,96.0,18.0,0.0,12.0
IGORRE,48094,2019,11,15.0,20.0,0,1,0,1,0,0,0,1,0.0,7.0,0.0,1.0,32.0,6.0,0.0,4.0
ISPASTER,48049,2018,1,30.0,50.0,0,1,0,1,0,0,0,1,0.0,1.0,1.0,0.0,44.0,46.0,1.0,0.0
ISPASTER,48049,2018,2,15.0,20.0,0,1,0,1,0,0,1,0,0.0,1.0,1.0,0.0,44.0,46.0,1.0,0.0
ISPASTER,48049,2018,3,2.0,20.33333333333333,0,3,0,3,0,0,2,1,0.0,3.0,3.0,0.0,132.0,138.0,3.0,0.0
ISPASTER,48049,2018,5,20.666666666666668,58.33333333333334,0,3,0,3,0,0,1,2,0.0,3.0,3.0,0.0,132.0,138.0,3.0,0.0
ISPASTER,48049,2018,6,5.0,18.33333333333333,0,2,1,3,0,0,2,1,0.0,3.0,3.0,0.0,132.0,138.0,3.0,0.0
ISPASTER,48049,2018,7,20.0,10.0,0,2,0,2,0,0,0,2,0.0,2.0,2.0,0.0,88.0,92.0,2.0,0.0
ISPASTER,48049,2018,8,5.111111111111111,21.33333333333333,0,9,0,7,2,0,3,6,0.0,9.0,9.0,0.0,396.0,414.0,9.0,0.0
ISPASTER,48049,2018,9,4.666666666666667,16.333333333333332,0,3,0,3,0,0,2,1,0.0,3.0,3.0,0.0,132.0,138.0,3.0,0.0
ISPASTER,48049,2018,10,7.0,17.5,0,4,0,4,0,0,4,0,0.0,4.0,4.0,0.0,176.0,184.0,4.0,0.0
ISPASTER,48049,2018,11,2.1666666666666665,10.5,0,6,0,6,0,0,5,1,0.0,6.0,6.0,0.0,264.0,276.0,6.0,0.0
ISPASTER,48049,2019,7,5.0,10.0,0,2,0,2,0,0,0,2,0.0,2.0,2.0,0.0,88.0,92.0,2.0,0.0
ISPASTER,48049,2019,8,5.0,8.5,0,2,0,2,0,0,0,2,0.0,2.0,2.0,0.0,88.0,92.0,2.0,0.0
ISPASTER,48049,2019,9,0.5,37.5,0,2,0,2,0,0,2,0,0.0,2.0,2.0,0.0,88.0,92.0,2.0,0.0
ISPASTER,48049,2019,11,4.5,30.0,0,2,0,2,0,0,2,0,0.0,2.0,2.0,0.0,88.0,92.0,2.0,0.0
IURRETA,48910,2018,1,2.5,27.5,0,2,0,2,0,0,0,2,0.0,4.0,0.0,0.0,116.0,0.0,0.0,58.0
IURRETA,48910,2018,2,9.5,35.0,0,2,0,2,0,0,1,1,0.0,4.0,0.0,0.0,116.0,0.0,0.0,58.0
IURRETA,48910,2018,4,6.0,40.0,0,0,2,2,0,0,0,2,0.0,4.0,0.0,0.0,116.0,0.0,0.0,58.0
IURRETA,48910,2018,5,6.5,6.5,0,2,0,2,0,0,1,1,0.0,4.0,0.0,0.0,116.0,0.0,0.0,58.0
IURRETA,48910,2018,6,15.0,70.0,0,0,1,1,0,0,0,1,0.0,2.0,0.0,0.0,58.0,0.0,0.0,29.0
IURRETA,48910,2018,7,8.75,42.75,0,3,1,4,0,0,0,4,0.0,8.0,0.0,0.0,232.0,0.0,0.0,116.0
IURRETA,48910,2018,8,5.666666666666668,24.66666666666667,0,5,1,6,0,0,1,5,0.0,12.0,0.0,0.0,348.0,0.0,0.0,174.0
IURRETA,48910,2018,9,4.142857142857143,30.42857142857143,0,5,2,6,1,0,2,5,0.0,14.0,0.0,0.0,406.0,0.0,0.0,203.0
IURRETA,48910,2018,10,2.7142857142857144,24.714285714285715,0,7,0,7,0,0,4,3,0.0,14.0,0.0,0.0,406.0,0.0,0.0,203.0
IURRETA,48910,2018,11,7.0,21.66666666666667,0,6,0,5,1,0,5,1,0.0,12.0,0.0,0.0,348.0,0.0,0.0,174.0
IURRETA,48910,2018,12,5.2,18.6,0,4,1,4,1,0,4,1,0.0,10.0,0.0,0.0,290.0,0.0,0.0,145.0
IURRETA,48910,2019,2,13.5,65.0,0,1,1,0,2,0,1,1,0.0,4.0,0.0,0.0,116.0,0.0,0.0,58.0
IURRETA,48910,2019,3,10.333333333333334,76.66666666666667,0,3,0,2,1,0,2,1,0.0,6.0,0.0,0.0,174.0,0.0,0.0,87.0
IURRETA,48910,2019,4,1.0,25.0,0,0,1,1,0,0,0,1,0.0,2.0,0.0,0.0,58.0,0.0,0.0,29.0
IURRETA,48910,2019,5,11.0,80.0,0,0,1,0,1,0,0,1,0.0,2.0,0.0,0.0,58.0,0.0,0.0,29.0
IURRETA,48910,2019,7,5.8,26.2,0,4,1,5,0,0,3,2,0.0,10.0,0.0,0.0,290.0,0.0,0.0,145.0
IURRETA,48910,2019,8,4.0,40.0,0,1,0,1,0,0,1,0,0.0,2.0,0.0,0.0,58.0,0.0,0.0,29.0
IURRETA,48910,2019,9,8.333333333333334,35.333333333333336,0,2,1,3,0,0,3,0,0.0,6.0,0.0,0.0,174.0,0.0,0.0,87.0
IURRETA,48910,2019,10,9.5,63.75,0,4,0,3,1,0,4,0,0.0,8.0,0.0,0.0,232.0,0.0,0.0,116.0
IURRETA,48910,2019,11,15.0,60.0,0,2,0,2,0,0,2,0,0.0,4.0,0.0,0.0,116.0,0.0,0.0,58.0
IURRETA,48910,2019,12,8.0,30.0,0,1,0,1,0,0,1,0,0.0,2.0,0.0,0.0,58.0,0.0,0.0,29.0
IZURTZA,48050,2018,3,1.0,60.0,0,1,0,1,0,0,0,1,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0
IZURTZA,48050,2018,5,7.0,20.0,0,1,0,1,0,0,0,1,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0
IZURTZA,48050,2018,8,5.75,16.0,0,3,1,4,0,0,1,3,0.0,0.0,0.0,0.0,20.0,0.0,0.0,40.0
IZURTZA,48050,2018,11,2.0,8.666666666666666,0,3,0,3,0,0,3,0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,30.0
IZURTZA,48050,2019,3,1.0,1.0,0,1,0,0,1,0,1,0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0
IZURTZA,48050,2019,6,1.0,40.0,0,1,0,1,0,0,0,1,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0
IZURTZA,48050,2019,10,3.0,30.0,0,2,0,2,0,0,2,0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,20.0
KARRANTZA HARANA/VALLE DE CARRANZA,48022,2018,5,2.0,20.0,0,1,0,1,0,0,1,0,142.0,1.0,2.0,0.0,25.0,1.0,0.0,12.0
KARRANTZA HARANA/VALLE DE CARRANZA,48022,2018,8,15.0,20.0,0,0,1,1,0,0,1,0,142.0,1.0,2.0,0.0,25.0,1.0,0.0,12.0
KARRANTZA HARANA/VALLE DE CARRANZA,48022,2018,9,7.333333333333332,9.0,0,3,0,3,0,0,3,0,426.0,3.0,6.0,0.0,75.0,3.0,0.0,36.0
KARRANTZA HARANA/VALLE DE CARRANZA,48022,2018,10,8.333333333333334,24.0,0,3,0,3,0,0,3,0,426.0,3.0,6.0,0.0,75.0,3.0,0.0,36.0
KARRANTZA HARANA/VALLE DE CARRANZA,48022,2018,11,4.181818181818182,13.272727272727273,0,11,0,11,0,0,11,0,1562.0,11.0,22.0,0.0,275.0,11.0,0.0,132.0
KARRANTZA HARANA/VALLE DE CARRANZA,48022,2019,9,8.0,60.0,0,2,0,2,0,0,2,0,284.0,2.0,4.0,0.0,50.0,2.0,0.0,24.0
KARRANTZA HARANA/VALLE DE CARRANZA,48022,2019,10,10.0,46.66666666666666,0,3,0,3,0,0,2,1,426.0,3.0,6.0,0.0,75.0,3.0,0.0,36.0
KORTEZUBI,48907,2018,5,10.333333333333334,26.66666666666667,0,3,0,3,0,0,2,1,321.0,0.0,0.0,0.0,108.0,15.0,3.0,42.0
KORTEZUBI,48907,2018,6,20.0,25.0,0,1,0,1,0,0,0,1,107.0,0.0,0.0,0.0,36.0,5.0,1.0,14.0
KORTEZUBI,48907,2018,10,5.4,20.2,0,5,0,5,0,0,3,2,535.0,0.0,0.0,0.0,180.0,25.0,5.0,70.0
KORTEZUBI,48907,2018,11,2.333333333333333,18.666666666666668,0,3,0,3,0,0,3,0,321.0,0.0,0.0,0.0,108.0,15.0,3.0,42.0
KORTEZUBI,48907,2018,12,7.0,25.0,0,2,0,1,1,0,2,0,214.0,0.0,0.0,0.0,72.0,10.0,2.0,28.0
KORTEZUBI,48907,2019,10,17.666666666666668,60.0,0,3,0,3,0,0,3,0,321.0,0.0,0.0,0.0,108.0,15.0,3.0,42.0
LANESTOSA,48051,2019,6,4.0,5.0,0,1,0,1,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
LARRABETZU,48052,2018,1,1.0,20.0,0,1,0,0,1,0,0,1,0.0,0.0,0.0,0.0,36.0,4.0,0.0,32.0
LARRABETZU,48052,2018,3,5.5,10.5,0,2,0,2,0,0,1,1,0.0,0.0,0.0,0.0,72.0,8.0,0.0,64.0
LARRABETZU,48052,2018,4,2.0,15.0,0,1,0,1,0,0,0,1,0.0,0.0,0.0,0.0,36.0,4.0,0.0,32.0
LARRABETZU,48052,2018,5,1.5,20.0,0,2,0,2,0,0,2,0,0.0,0.0,0.0,0.0,72.0,8.0,0.0,64.0
LARRABETZU,48052,2018,7,15.0,1.0,0,0,1,1,0,0,0,1,0.0,0.0,0.0,0.0,36.0,4.0,0.0,32.0
LARRABETZU,48052,2018,8,7.0,14.0,0,2,0,2,0,0,2,0,0.0,0.0,0.0,0.0,72.0,8.0,0.0,64.0
LARRABETZU,48052,2018,9,4.4,21.0,0,5,0,5,0,0,3,2,0.0,0.0,0.0,0.0,180.0,20.0,0.0,160.0
LARRABETZU,48052,2018,10,7.666666666666668,12.333333333333336,0,6,0,6,0,0,3,3,0.0,0.0,0.0,0.0,216.0,24.0,0.0,192.0
LARRABETZU,48052,2018,12,8.0,15.0,0,1,0,1,0,0,0,1,0.0,0.0,0.0,0.0,36.0,4.0,0.0,32.0
LARRABETZU,48052,2019,3,6.0,10.0,0,1,0,1,0,0,0,1,0.0,0.0,0.0,0.0,36.0,4.0,0.0,32.0
LARRABETZU,48052,2019,4,4.0,30.0,0,1,0,1,0,0,1,0,0.0,0.0,0.0,0.0,36.0,4.0,0.0,32.0
LARRABETZU,48052,2019,5,1.0,15.0,0,1,0,1,0,0,0,1,0.0,0.0,0.0,0.0,36.0,4.0,0.0,32.0
LARRABETZU,48052,2019,6,5.0,35.0,0,0,2,1,1,0,0,2,0.0,0.0,0.0,0.0,72.0,8.0,0.0,64.0
LARRABETZU,48052,2019,7,4.0,23.33333333333333,0,3,0,3,0,0,1,2,0.0,0.0,0.0,0.0,108.0,12.0,0.0,96.0
LARRABETZU,48052,2019,9,1.0,50.0,0,2,0,2,0,0,1,1,0.0,0.0,0.0,0.0,72.0,8.0,0.0,64.0
LARRABETZU,48052,2019,10,5.142857142857143,37.142857142857146,0,7,0,7,0,0,4,3,0.0,0.0,0.0,0.0,252.0,28.0,0.0,224.0
LARRABETZU,48052,2019,11,4.5,23.75,0,2,2,4,0,0,2,2,0.0,0.0,0.0,0.0,144.0,16.0,0.0,128.0
LARRABETZU,48052,2019,12,6.5,35.0,0,4,0,2,2,0,1,3,0.0,0.0,0.0,0.0,144.0,16.0,0.0,128.0
LAUKIZ,48053,2018,1,12.0,10.0,0,1,0,1,0,0,1,0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,2.0
